,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.resource,catalog.title.nl,catalog.title.sv,publisher.homepage,catalog.title.en,catalog.title.fr,catalog.title.it,catalog.title.lv,catalog.title.es,catalog.title.ga,catalog.title.hu,catalog.title.pt,catalog.title.fi,catalog.title.sk,catalog.title.no,catalog.title.sl,catalog.title.ro,catalog.title.hr,category
167,62ae9243-27fe-4c01-98b9-efe7200f0121,fmi,,fi,"The data include the dose rates of external radiation measured at the observation station. The Radiation and Nuclear Safety Authority (STUK) is responsible for the observation station and its maintenance. The data include the dose rates of external radiation measured at the observation station.
The Radiation and Nuclear Safety Authority (STUK) is responsible for the observation station and its maintenance.",Ulkoisen säteilyn valvonta: Huittinen,,,,,,,,,,,,,,,,FMI Catalog,,,,,,Environment
168,de-pangaea-dataset695585,gdi-de,GDI-DE,de,,Meteorologiske synoptiske observationer fra stationen Ny-Ålesund (2005-11),,,,,,,,,,,,,,,,,,,,,,Science and technology
169,0640a04a-d2a4-46ab-9998-b4cdedb78327~~1,gdi-de,GDI-DE,de,Westerkämpe (5. vereinfachte Änderung),Westerkämpe (5. vereinfachte Änderung),,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
170,566ce42a-38b8-43b3-b9fb-d3be5b433f0f,gdi-de,GDI-DE,de,WMS on the development plan 081-4 No. 45 of the municipality of Wardenburg,WMS on the development plan 081-4 No. 45 of the municipality of Wardenburg,,,,,,,,,,,,,,,,,,,,,,
171,e65fcd03-98c4-462c-9480-e5ca80806970,ngr-nl,,nl,"A section of a fairway designated by the fairway manager, for which the ice centre may declare the condition of observed icing.",Information ice paths (lines),,,,,,,,National Georegister of the Netherlands,,,,,,,,,,,,,,Environment
172,inspire-annex-iii-soil-soil-map-1-100-000,la-plateforme-de-donnees-luxembourgeoise,,lu,"This dataset contains the Soil map of the Grand-Duchy of Luxembourg at scale of 1:100.000. It contains a classification of the complete territory in 29 soil mapping units (SMU) containing information on texture, stoniness, nature of coarse fragments, drainage and simplified pedogenetic classification. The dataset has been published in 1969. 

Description copied from [catalog.inspire.geoportail.lu](https://catalog.inspire.geoportail.lu/geonetwork/srv/eng/catalog.search#/metadata/43ACDDFF-4F47-443E-B697-D36330486A75).",Inspiration — Annex III — Soil — Soil map (1:100.000),Administration des services techniques de l'agriculture,Organization,,,,,,,La plateforme de données luxembourgeoise,,,,,,,,,,,,,
173,d226a0a9-103f-41e1-b18c-2d1591e80a59,jrc,,eu,Questionnaire used to setup the APIs4DGov survey on API strategies. ,Government API strategy survey: questionnaire,Joint Research Centre,Organization,,http://publications.europa.eu/resource/authority/corporate-body/JRC,,,https://commission.europa.eu/about-european-commission/departments-and-executive-agencies/joint-research-centre,Joint Research Centre,,,,,,,,,,,,,,Government and public sector
174,urn-sdn-cdi-local-si2919950700200680_353_h10,idee,,es,CTD data in the Flemish Cap area,CTD: CTD_FLEMISH_CAP_1995(0680),,,,,,,,,,,,IDEE,,,,,,,,,,Environment
175,f4b00ffa3dbb836caef53f3836e935117066ef26~~1,idee,,es,"WMS service corresponding to the current distribution of forest stands with the presence of white poplar (Populus alba L.) in Andalusia. The information at detail scale 1:10,000 comes from SIPNA Actual. Integrated in the Spatial Data Infrastructure of Andalusia, following the guidelines of the Cartographic System of Andalusia.",REDIAM. WMS Current distribution of white poplar (Populus alba L.) in Andalusia,,,,,,,,,,,,IDEE,,,,,,,,,,Environment
176,19250,open-data-bulgaria,,bg,,"Информация за утвърдения план-прием на ученици в държавните и общинските училища по профили, професии и специалности след завършен 7 клас за  област Кърджали",Филип Бъчваров,Agent,,,,,,Open Data Bulgaria,,,,,,,,,,,,,,
177,https-data-grandparissud-fr-explore-dataset-comptes-administratifs-votes-2020-,plateforme-ouverte-des-donnees-publiques-francaises,,fr,"The administrative account which reflects the implementation of the 2020 budget and the budgeted volumes for the year 2020. 

This dataset is in accordance with the scheme published by Opendata France as part of the Common Local Data Base (SCDL).",Voted Administrative Accounts 2020,Grand Paris Sud,Organization,,https://www.data.gouv.fr/organizations/59133d14c751df2fa69bfb86/,,,https://www.grandparissud.fr/,,Plateforme ouverte des données publiques françaises,,,,,,,,,,,,,
178,615e985d1ec24f3e4ab36f49~~1,plateforme-ouverte-des-donnees-publiques-francaises,,fr,Location of the Territorial Conferences of Mayors of the Métropole de Lyon.,Territorial Conference of Mayors of the Métropole de Lyon (after 2020),Métropole de Lyon,Organization,,https://www.data.gouv.fr/organizations/534fff7aa3a7292c64a77e0c/,,,http://data.grandlyon.com/,,Plateforme ouverte des données publiques françaises,,,,,,,,,,,,,
179,https-data-haute-garonne-fr-explore-dataset-deliberations-commune-de-ramonville-saint-agne-,plateforme-ouverte-des-donnees-publiques-francaises,,fr,"This dataset lists the deliberations adopted by the municipal council of the municipality of Ramonville-Saint-Agne, a community pilot of the system of accompaniment to the opening of public data set up by the Conseil départemental de la Haute-Garonne. 


This dataset complies with the data model specifications applicable to the Common Local Data Pillar (SCDL) datasets aimed at homogenising the publication in open data of essential data produced by territorial actors (local authorities or partners).

The SCDL standardisation of the deliberation data model adopted by a local authority has been developed with a view to ensuring its accessibility for use by all communities, but also to preserve their ability to automate the production of the dataset. _[(more information)](https://scdl.opendatafrance.net/docs/)_


_Beyond the legal obligations to transmit to the control of legality and publicity the acts of local authorities defined in the General Code of Territorial Authorities, the publication in open data of the deliberation data adopted by a local authority makes it possible to improve the transparency of public decisions taken by the various authorised bodies, whatever the territorial level concerned.

* * * *

**Site of the municipality of Ramonville-Saint-Agne:** ‘https://www.ramonville.fr/’ 

**Telephone:** 05 61 75 21 21",Joint deliberations of Ramonville-Saint-Agne,Conseil départemental de la Haute-Garonne - Haute-Garonne Open Data,Organization,,https://www.data.gouv.fr/organizations/582a045088ee3875cec65bb4/,,,https://data.haute-garonne.fr/pages/accueil/,,Plateforme ouverte des données publiques françaises,,,,,,,,,,,,,
180,586f6838c751df358941ed73,plateforme-ouverte-des-donnees-publiques-francaises,,fr,Recognized associations of public utility - 31 December 2016,ARUP December 2016,Sylviane Wenner-Aubry,Person,,https://www.data.gouv.fr/users/56f3f446c751df74e953faf0/,,,,,Plateforme ouverte des données publiques françaises,,,,,,,,,,,,,
181,10740-kanton-basel-landschaft,opendata-swiss,opendata.swiss,ch,"Basel Bender Care Regions (VR) in accordance with the Age Care and Care Act (APG) 2021. Polygon data as shapefile or GeoJSON.The Age Care and Care Act (APG) obliges the municipalities to combine to form so-called care regions to plan and ensure the care of the population with offers for care and care. Since individual supply regions are very small, the canton uses the aggregated supply regions for planning purposes. In the aggregated supply regions, the regions Obereres Homburgertal and Farnsberg plus the Oberbaselbiet are added.",Age care: Supply regions,kanton-basel-landschaft,Organization,,https://data.bl.ch/explore/?refine.dcat_ap_ch.domain=kanton-basel-landschaft,,,,,,,,,,,,,,,,,,Health
182,oh_rechnungsabschluss-hatting-2021-statistik-austria,open-data-portal-austria,,at,Clearance of accounts of the municipality - Income and expenditure,Clearance of accounts Hatting 2021 (Statistik Austria),,,,,,,,opendataportal.at,,,,,,,,,,,,,,
183,oh_rechnungsabschluss-irschen-2021-statistik-austria,open-data-portal-austria,,at,Clearance of accounts of the municipality - Income and expenditure,Clearance of accounts Irschen 2021 (Statistik Austria),,,,,,,,opendataportal.at,,,,,,,,,,,,,,
184,oh_rechnungsabschluss-gmunden-2007,open-data-portal-austria,,at,Clearance of the accounts of the municipality — revenue and expenditure,Clearance of accounts Gmunden 2007 (Statistik Austria),,,,,,,,opendataportal.at,,,,,,,,,,,,,,
185,oh_rechnungsabschluss-lafnitz-2014-statistik-austria,open-data-portal-austria,,at,Clearance of the Municipality’s Accounts — Revenue and Expenditure,Clearance of accounts Lafnitz 2014 (Statistik Austria),,,,,,,,opendataportal.at,,,,,,,,,,,,,,
186,oh_rechnungsabschluss-rettenegg-2011-statistik-austria,open-data-portal-austria,,at,Clearance of the Municipality’s Accounts — Revenue and Expenditure,Clearance of accounts Rettenegg 2011 (Statistik Austria),,,,,,,,opendataportal.at,,,,,,,,,,,,,,
187,https-catalog-iaf-se-store-1-resource-432,oppnadata,,se,"Persons, number of days and amount. Demand for return of incorrect payment divided into women and men",Demand for return of incorrect payment - by gender and year,Inspektionen för arbetslöshetsförsäkringen (IAF),Agent,,https://catalog.iaf.se/store/1/resource/1,,Sveriges dataportal,,,,,,,,,,,,,,,,Government and public sector
188,age-d_c300_castiglione_olona,rndt,,it,Cadastral cartography,Cadastral cartography — Municipality of CASTIGLIONE OLONA,,,,,,,,Italian Catalogue of metadata for Spatial Data,,,,,,,,,,,,,,"Justice, legal system and public safety"
189,6d748a43-b1db-40a9-9a05-2e7cb6b80bc1~~1,gdi-de,GDI-DE,de,"The building land register of the city of Krefeld lists areas that are suitable for residential use as building gaps or previously underused land and can be built on immediately. The plots are within the scope of a legally binding development plan or are structurally usable according to § 34 BauGB. 

The gaps are free plots of land of any size, which are suitable for development. These can be both free plots within a row of houses, as well as parts of large parcels of land. Land in which the existing development could be extended is identified as underused land. This is the case, for example, for a row of houses with four-storey buildings if only one-storey buildings were built on a plot within the row.

The information is provided without guarantee of correctness. A guarantee on the buildability of the plots is not given with the reference in the building land register. Further information on the areas is not included. Owners can object to the presentation of their land in the building land register.",Building land register Krefeld,Stadt Krefeld,Organization,mailto:gis@krefeld.de,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
190,r_molise-7379e72e-b6f0-4ac8-981d-30947c56ef0a-,rndt,,it,The feature class is a sheet of the Regional Technical Charter 1:5000. The data was received by the Molise Region in shapefile format.,MOLISEDB.GIS.W_G_S379154,,,,,,,,Italian Catalogue of metadata for Spatial Data,,,,,,,,,,,,,,Regions and cities
191,3a8f3387-6a08-4e65-8447-73a57595dcdc,gdi-de,GDI-DE,de,"Data set charging stations in the state capital Schwerin. Locations of charging stations in the state capital Schwerin with information on operators, charging point and plugs. Source: State capital Schwerin",Charging stations in the state capital Schwerin,,,,,,,,,,,,,,,,,,,,,,Economy and finance
192,cz-cuzk-sm5-rb-litm23,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 in raster form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. The cartographic visualisation is solved automatically without manual works of a cartographer. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5 000 new form raster data - Litomyšl 2-3,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
193,om_2017,datavejviser,,dk,Marker med et 5-årigt økologitilsagn til at blive kompenseret for omlægning til økologisk drift (helt udfaset 1/9-2019),Omlægningstilsagn,Landbrugsstyrelsen,Organization,,,,,,Datavejviser.dk,,,,,,,,,,,,,,
194,03f98971-c123-33c7-9435-380cef6babfd,gdi-de,GDI-DE,de,"Bebauungsplan der Stadt Freiburg im Breisgau.
                Bebauungsplan 6-125 ist am 26.3.1999 in Kraft getreten. Sein Geltungsbereich liegt im Stadtteil St. Georgen.
                Ein Bebauungsplan enthält die rechtsverbindlichen Festsetzungen für die städtebauliche Ordnung und ist das zentrale Element der Bauleitplanung. Die aufstellende Kommune regelt darin, wo, was und wie gebaut werden darf. Grundsätzlich gilt, dass der Bebauungsplan aus dem Flächennutzungsplan zu entwickeln ist.
                Die Daten liegen im Datenmodell XPlanung (Raster und Umring) vor.",B-Plan 6-125 Eckbereich Basler Landstraße / Am Mettweg (XPlanung),,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
